"Date";"Significant height (cm)";"Significant period (sec)";"EN (22+ cm2)";"EN (20 cm2)";"EN (17 cm2)";"EN (15 cm2)";"EN (13 cm2)";"EN (11 cm2)";"EN (9 cm2)";"EN (7 cm2)";"EN (5 cm2)";"EN (3 cm2)"
"2016-09-04 03:46:00";"163";"16";"6";"0";"0";"823";"0";"0";"367";"222";"239";"0"
"2016-09-04 04:46:00";"181";"16";"8";"0";"0";"1552";"0";"0";"296";"126";"66";"0"
"2016-09-04 05:46:00";"286";"16";"6";"0";"0";"3780";"0";"0";"1252";"26";"35";"0"
"2016-09-04 06:46:00";"199";"16";"12";"0";"0";"1852";"0";"0";"204";"89";"307";"0"
"2016-09-04 07:46:00";"144";"16";"2";"0";"0";"762";"0";"0";"266";"129";"134";"0"
"2016-09-04 08:46:00";"211";"10";"6";"0";"0";"1104";"0";"0";"1550";"73";"39";"0"
"2016-09-04 09:46:00";"155";"16";"3";"0";"0";"738";"0";"0";"605";"52";"96";"0"
"2016-09-04 10:46:00";"274";"16";"8";"0";"0";"3582";"0";"0";"932";"141";"40";"0"
"2016-09-04 11:46:00";"230";"16";"2";"0";"0";"2141";"0";"0";"979";"135";"49";"0"
"2016-09-04 12:46:00";"268";"16";"1";"0";"0";"3961";"0";"0";"209";"107";"227";"0"
"2016-09-04 13:46:00";"161";"16";"2";"0";"0";"744";"0";"0";"617";"29";"238";"0"
"2016-09-04 14:46:00";"225";"16";"5";"0";"0";"1872";"0";"0";"790";"38";"457";"0"
"2016-09-04 15:46:00";"187";"16";"7";"0";"0";"1346";"0";"0";"523";"58";"256";"0"
"2016-09-04 16:46:00";"233";"16";"8";"0";"0";"3077";"0";"0";"179";"108";"29";"0"
"2016-09-04 17:46:00";"168";"16";"4";"0";"0";"888";"0";"0";"585";"159";"124";"0"
"2016-09-04 18:46:00";"177";"16";"4";"0";"0";"1157";"0";"0";"519";"204";"84";"0"
"2016-09-04 19:46:00";"139";"16";"2";"0";"0";"709";"0";"0";"326";"87";"89";"0"
"2016-09-04 20:46:00";"102";"10";"3";"0";"0";"181";"0";"0";"325";"30";"114";"0"
"2016-09-04 21:46:00";"230";"16";"7";"0";"0";"2371";"0";"0";"789";"51";"90";"0"
"2016-09-04 22:46:00";"144";"10";"1";"0";"0";"451";"0";"0";"678";"156";"16";"0"
"2016-09-04 23:46:00";"167";"16";"0";"0";"0";"774";"0";"0";"769";"158";"44";"0"
"2016-09-05 00:46:00";"147";"16";"2";"0";"0";"650";"0";"0";"295";"311";"88";"0"
"2016-09-05 01:46:00";"165";"7";"2";"0";"0";"514";"0";"0";"250";"550";"393";"0"
"2016-09-05 02:46:00";"161";"16";"4";"0";"0";"939";"0";"0";"589";"57";"30";"0"
"2016-09-05 03:46:00";"197";"16";"4";"0";"0";"1321";"0";"0";"792";"190";"119";"0"
"2016-09-05 04:46:00";"189";"10";"1";"0";"0";"899";"0";"0";"994";"245";"82";"0"
"2016-09-05 05:46:00";"186";"16";"2";"0";"0";"1186";"0";"0";"786";"48";"144";"0"
"2016-09-05 06:46:00";"222";"16";"1";"0";"0";"1581";"0";"0";"1012";"119";"361";"0"
"2016-09-05 07:46:00";"174";"10";"2";"0";"0";"631";"0";"0";"1004";"100";"149";"0"
"2016-09-05 08:46:00";"121";"16";"6";"0";"0";"415";"0";"0";"256";"186";"52";"0"
"2016-09-05 09:46:00";"178";"16";"2";"0";"0";"1133";"0";"0";"613";"78";"145";"0"
"2016-09-05 10:46:00";"216";"10";"2";"0";"0";"1024";"0";"0";"1728";"64";"109";"0"
"2016-09-05 11:46:00";"192";"10";"0";"0";"0";"1021";"0";"0";"1188";"40";"46";"0"
"2016-09-05 12:46:00";"337";"16";"9";"0";"0";"4119";"0";"0";"2381";"274";"333";"0"
"2016-09-05 13:46:00";"266";"16";"1";"0";"0";"3427";"0";"0";"513";"62";"413";"0"
"2016-09-05 14:46:00";"280";"16";"3";"0";"0";"3431";"0";"0";"954";"67";"435";"0"
"2016-09-05 15:46:00";"282";"16";"3";"0";"0";"2633";"0";"0";"1808";"146";"373";"0"
"2016-09-05 16:46:00";"155";"10";"1";"0";"0";"595";"0";"0";"610";"223";"67";"0"
"2016-09-05 17:46:00";"137";"16";"1";"0";"0";"638";"0";"0";"170";"290";"67";"0"
"2016-09-05 18:46:00";"332";"10";"4";"0";"0";"2208";"0";"0";"4034";"345";"319";"0"
"2016-09-05 19:46:00";"155";"16";"4";"0";"0";"868";"0";"0";"187";"394";"51";"0"
"2016-09-05 20:46:00";"147";"10";"0";"0";"0";"173";"0";"0";"1027";"67";"82";"0"
"2016-09-05 21:46:00";"124";"16";"3";"0";"0";"508";"0";"0";"267";"104";"84";"0"
"2016-09-05 22:46:00";"180";"16";"2";"0";"0";"1501";"0";"0";"220";"84";"219";"0"
"2016-09-05 23:46:00";"219";"16";"0";"0";"0";"1305";"0";"0";"858";"633";"201";"0"
"2016-09-06 00:46:00";"159";"10";"1";"0";"0";"331";"0";"0";"698";"166";"377";"0"
"2016-09-06 01:46:00";"190";"10";"0";"0";"0";"746";"0";"0";"1064";"341";"114";"0"
"2016-09-06 02:46:00";"112";"10";"0";"0";"0";"60";"0";"0";"296";"268";"165";"0"
"2016-09-06 03:46:00";"134";"7";"2";"0";"0";"171";"0";"0";"283";"447";"219";"0"
"2016-09-06 04:46:00";"177";"10";"1";"0";"0";"749";"0";"0";"829";"113";"272";"0"
"2016-09-06 05:46:00";"177";"16";"2";"0";"0";"1053";"0";"0";"513";"117";"263";"0"
"2016-09-06 06:46:00";"100";"10";"0";"0";"0";"49";"0";"0";"324";"123";"129";"0"
"2016-09-06 07:46:00";"207";"10";"1";"0";"0";"653";"0";"0";"1726";"90";"202";"0"
"2016-09-06 08:46:00";"146";"10";"1";"0";"0";"438";"0";"0";"503";"152";"231";"0"
"2016-09-06 09:46:00";"173";"6";"2";"0";"0";"286";"0";"0";"651";"208";"732";"0"
"2016-09-06 10:46:00";"162";"16";"1";"0";"0";"899";"0";"0";"171";"64";"506";"0"
"2016-09-06 11:46:00";"184";"10";"1";"0";"0";"255";"0";"0";"884";"496";"481";"0"
"2016-09-06 12:46:00";"144";"10";"0";"0";"0";"150";"0";"0";"761";"233";"157";"0"
"2016-09-06 13:46:00";"164";"16";"1";"0";"0";"992";"0";"0";"156";"359";"167";"0"
"2016-09-06 14:46:00";"180";"10";"1";"0";"0";"516";"0";"0";"790";"326";"399";"0"
"2016-09-06 15:46:00";"208";"10";"1";"0";"0";"131";"0";"0";"1426";"455";"703";"0"
"2016-09-06 16:46:00";"146";"10";"1";"0";"0";"423";"0";"0";"429";"304";"177";"0"
"2016-09-06 17:46:00";"166";"10";"2";"0";"0";"268";"0";"0";"716";"475";"260";"0"
"2016-09-06 18:46:00";"122";"10";"1";"0";"0";"118";"0";"0";"444";"150";"216";"0"
"2016-09-06 19:46:00";"127";"10";"2";"0";"0";"117";"0";"0";"483";"263";"137";"0"
"2016-09-06 20:46:00";"123";"10";"0";"0";"0";"184";"0";"0";"560";"59";"136";"0"
"2016-09-06 21:46:00";"90";"10";"1";"0";"0";"120";"0";"0";"281";"70";"34";"0"
"2016-09-06 22:46:00";"126";"10";"1";"0";"0";"160";"0";"0";"314";"230";"290";"0"
"2016-09-06 23:46:00";"143";"10";"1";"0";"0";"409";"0";"0";"594";"105";"170";"0"
"2016-09-07 00:46:00";"175";"16";"1";"0";"0";"1138";"0";"0";"438";"120";"219";"0"
"2016-09-07 01:46:00";"150";"10";"0";"0";"0";"137";"0";"0";"1021";"89";"150";"0"
"2016-09-07 02:46:00";"136";"10";"2";"0";"0";"260";"0";"0";"566";"222";"112";"0"
"2016-09-07 03:46:00";"142";"10";"1";"0";"0";"316";"0";"0";"744";"96";"100";"0"
"2016-09-07 04:46:00";"168";"7";"1";"0";"0";"265";"0";"0";"291";"1164";"49";"0"
"2016-09-07 05:46:00";"155";"10";"2";"0";"0";"199";"0";"0";"533";"260";"514";"0"
"2016-09-07 06:46:00";"100";"10";"0";"0";"0";"65";"0";"0";"248";"80";"232";"0"
"2016-09-07 07:46:00";"101";"10";"1";"0";"0";"100";"0";"0";"271";"196";"64";"0"
"2016-09-07 08:46:00";"148";"16";"0";"0";"0";"560";"0";"0";"425";"274";"109";"0"
"2016-09-07 09:46:00";"134";"10";"1";"0";"0";"113";"0";"0";"405";"399";"196";"0"
"2016-09-07 10:46:00";"130";"10";"1";"0";"0";"131";"0";"0";"592";"232";"103";"0"
"2016-09-07 11:46:00";"98";"7";"0";"0";"0";"52";"0";"0";"207";"264";"83";"0"
"2016-09-07 12:46:00";"108";"10";"0";"0";"0";"207";"0";"0";"339";"75";"104";"0"
"2016-09-07 13:46:00";"97";"10";"0";"0";"0";"74";"0";"0";"307";"48";"160";"0"
"2016-09-07 14:46:00";"119";"7";"1";"0";"0";"139";"0";"0";"139";"390";"218";"0"
"2016-09-07 15:46:00";"131";"7";"0";"0";"0";"164";"0";"0";"260";"494";"153";"0"
"2016-09-07 16:46:00";"132";"10";"1";"0";"0";"111";"0";"0";"501";"237";"233";"0"
"2016-09-07 17:46:00";"135";"10";"0";"0";"0";"361";"0";"0";"407";"160";"215";"0"
"2016-09-07 18:46:00";"140";"6";"0";"0";"0";"42";"0";"0";"267";"248";"674";"0"
"2016-09-07 19:46:00";"98";"6";"0";"0";"0";"42";"0";"0";"117";"65";"377";"0"
"2016-09-07 20:46:00";"105";"10";"0";"0";"0";"134";"0";"0";"377";"115";"58";"0"
"2016-09-07 21:46:00";"114";"10";"0";"0";"0";"229";"0";"0";"348";"123";"107";"0"
"2016-09-07 22:46:00";"73";"7";"1";"0";"0";"65";"0";"0";"74";"160";"33";"0"
"2016-09-07 23:46:00";"118";"10";"0";"0";"0";"34";"0";"0";"371";"254";"205";"0"
"2016-09-08 00:46:00";"99";"10";"0";"0";"0";"121";"0";"0";"327";"142";"16";"0"
"2016-09-08 01:46:00";"136";"10";"1";"0";"0";"107";"0";"0";"492";"269";"293";"0"
"2016-09-08 02:46:00";"92";"10";"1";"0";"0";"59";"0";"0";"241";"131";"104";"0"
"2016-09-08 03:46:00";"117";"10";"1";"0";"0";"50";"0";"0";"386";"192";"229";"0"
"2016-09-08 04:46:00";"100";"10";"1";"0";"0";"22";"0";"0";"319";"74";"209";"0"
"2016-09-08 05:46:00";"113";"6";"1";"0";"0";"16";"0";"0";"151";"301";"334";"0"
"2016-09-08 06:46:00";"120";"10";"2";"0";"0";"29";"0";"0";"540";"186";"146";"0"
"2016-09-08 07:46:00";"124";"10";"0";"0";"0";"57";"0";"0";"435";"201";"274";"0"
"2016-09-08 08:46:00";"145";"10";"0";"0";"0";"119";"0";"0";"639";"380";"176";"0"
"2016-09-08 09:46:00";"126";"6";"1";"0";"0";"63";"0";"0";"156";"386";"387";"0"
"2016-09-08 10:46:00";"176";"6";"1";"0";"0";"74";"0";"0";"605";"340";"925";"0"
"2016-09-08 11:46:00";"93";"7";"0";"0";"0";"16";"0";"0";"185";"216";"124";"0"
"2016-09-08 12:46:00";"136";"7";"1";"0";"0";"149";"0";"0";"187";"502";"325";"0"
"2016-09-08 13:46:00";"111";"6";"2";"0";"0";"46";"0";"0";"39";"137";"549";"0"
"2016-09-08 14:46:00";"104";"10";"0";"0";"0";"34";"0";"0";"326";"240";"72";"0"
"2016-09-08 15:46:00";"126";"6";"1";"0";"0";"49";"0";"0";"280";"195";"464";"0"
"2016-09-08 16:46:00";"111";"7";"4";"0";"0";"77";"0";"0";"212";"342";"129";"0"
"2016-09-08 17:46:00";"152";"6";"3";"0";"0";"72";"0";"0";"455";"415";"492";"0"
"2016-09-08 18:46:00";"95";"10";"1";"0";"0";"50";"0";"0";"345";"133";"38";"0"
"2016-09-08 19:46:00";"118";"10";"1";"0";"0";"93";"0";"0";"290";"262";"224";"0"
"2016-09-08 20:46:00";"91";"6";"2";"0";"0";"65";"0";"0";"141";"78";"231";"0"
"2016-09-08 21:46:00";"110";"7";"1";"0";"0";"66";"0";"0";"189";"268";"232";"0"
"2016-09-08 22:46:00";"138";"10";"1";"0";"0";"135";"0";"0";"498";"204";"346";"0"
"2016-09-08 23:46:00";"83";"10";"1";"0";"0";"22";"0";"0";"170";"159";"74";"0"
"2016-09-09 00:46:00";"88";"6";"0";"0";"0";"116";"0";"0";"87";"112";"170";"0"
"2016-09-09 01:46:00";"109";"6";"1";"0";"0";"55";"0";"0";"270";"140";"274";"0"
"2016-09-09 02:46:00";"81";"16";"1";"0";"0";"173";"0";"0";"85";"108";"44";"0"
"2016-09-09 03:46:00";"143";"10";"2";"0";"0";"94";"0";"0";"659";"120";"398";"0"
"2016-09-09 04:46:00";"113";"10";"0";"0";"0";"79";"0";"0";"332";"56";"330";"0"
"2016-09-09 05:46:00";"125";"7";"1";"0";"0";"244";"0";"0";"119";"352";"262";"0"
"2016-09-09 06:46:00";"130";"6";"0";"0";"0";"213";"0";"0";"249";"259";"335";"0"
"2016-09-09 07:46:00";"103";"10";"0";"0";"0";"62";"0";"0";"281";"118";"208";"0"
"2016-09-09 08:46:00";"114";"7";"1";"0";"0";"90";"0";"0";"88";"497";"142";"0"
"2016-09-09 09:46:00";"141";"7";"2";"0";"0";"103";"0";"0";"282";"530";"317";"0"
"2016-09-09 10:46:00";"119";"7";"1";"0";"0";"96";"0";"0";"250";"271";"261";"0"
"2016-09-09 11:46:00";"136";"6";"1";"0";"0";"251";"0";"0";"105";"195";"610";"0"
"2016-09-09 12:46:00";"112";"7";"1";"0";"0";"214";"0";"0";"190";"244";"138";"0"
"2016-09-09 13:46:00";"128";"7";"2";"0";"0";"81";"0";"0";"276";"401";"260";"0"
"2016-09-09 14:46:00";"124";"10";"1";"0";"0";"169";"0";"0";"373";"255";"159";"0"
"2016-09-09 15:46:00";"117";"16";"1";"0";"0";"384";"0";"0";"81";"135";"255";"0"
"2016-09-09 16:46:00";"141";"10";"1";"0";"0";"272";"0";"0";"357";"345";"260";"0"
"2016-09-09 17:46:00";"116";"10";"1";"0";"0";"210";"0";"0";"310";"206";"121";"0"
"2016-09-09 18:46:00";"134";"7";"1";"0";"0";"214";"0";"0";"240";"388";"285";"0"
"2016-09-09 19:46:00";"116";"16";"0";"0";"0";"315";"0";"0";"258";"149";"117";"0"
"2016-09-09 20:46:00";"157";"16";"1";"0";"0";"955";"0";"0";"377";"155";"58";"0"
"2016-09-09 21:46:00";"117";"10";"1";"0";"0";"134";"0";"0";"305";"188";"224";"0"
"2016-09-09 22:46:00";"140";"10";"1";"0";"0";"350";"0";"0";"508";"213";"152";"0"
"2016-09-09 23:46:00";"167";"16";"2";"0";"0";"974";"0";"0";"278";"299";"199";"0"
"2016-09-10 00:46:00";"111";"7";"1";"0";"0";"174";"0";"0";"133";"265";"200";"0"
"2016-09-10 01:46:00";"146";"7";"1";"0";"0";"289";"0";"0";"206";"470";"366";"0"
"2016-09-10 02:46:00";"111";"16";"1";"0";"0";"307";"0";"0";"139";"211";"113";"0"
"2016-09-10 03:46:00";"145";"7";"1";"0";"0";"419";"0";"0";"214";"461";"213";"0"
"2016-09-10 04:46:00";"99";"6";"2";"0";"0";"144";"0";"0";"124";"136";"207";"0"
"2016-09-10 05:46:00";"107";"6";"0";"0";"0";"24";"0";"0";"46";"254";"394";"0"
"2016-09-10 06:46:00";"87";"6";"2";"0";"0";"91";"0";"0";"75";"24";"284";"0"
"2016-09-10 07:46:00";"98";"16";"0";"0";"0";"299";"0";"0";"151";"56";"99";"0"
"2016-09-10 08:46:00";"143";"16";"0";"0";"0";"596";"0";"0";"427";"172";"77";"0"
"2016-09-10 09:46:00";"119";"10";"1";"0";"0";"261";"0";"0";"329";"172";"115";"0"
"2016-09-10 10:46:00";"151";"7";"1";"0";"0";"379";"0";"0";"99";"661";"280";"0"
"2016-09-10 11:46:00";"128";"16";"2";"0";"0";"693";"0";"0";"216";"57";"61";"0"
"2016-09-10 12:46:00";"97";"10";"1";"0";"0";"168";"0";"0";"197";"73";"150";"0"
"2016-09-10 13:46:00";"133";"10";"1";"0";"0";"345";"0";"0";"513";"176";"71";"0"
"2016-09-10 14:46:00";"100";"7";"0";"0";"0";"96";"0";"0";"94";"330";"110";"0"
"2016-09-10 15:46:00";"109";"7";"2";"0";"0";"73";"0";"0";"87";"326";"258";"0"
"2016-09-10 16:46:00";"149";"16";"1";"0";"0";"450";"0";"0";"386";"385";"168";"0"
"2016-09-10 17:46:00";"135";"10";"1";"0";"0";"391";"0";"0";"520";"108";"114";"0"
"2016-09-10 18:46:00";"172";"16";"1";"0";"0";"1103";"0";"0";"367";"111";"271";"0"
"2016-09-10 19:46:00";"124";"10";"1";"0";"0";"31";"0";"0";"546";"169";"218";"0"
"2016-09-10 20:46:00";"107";"6";"1";"0";"0";"184";"0";"0";"198";"100";"234";"0"
"2016-09-10 21:46:00";"179";"10";"1";"0";"0";"324";"0";"0";"706";"377";"605";"0"
"2016-09-10 22:46:00";"104";"7";"2";"0";"0";"145";"0";"0";"177";"249";"98";"0"
"2016-09-10 23:46:00";"138";"10";"2";"0";"0";"227";"0";"0";"590";"223";"144";"0"
"2016-09-11 00:46:00";"140";"6";"1";"0";"0";"378";"0";"0";"249";"207";"390";"0"
"2016-09-11 01:46:00";"137";"16";"1";"0";"0";"565";"0";"0";"414";"118";"75";"0"
"2016-09-11 02:46:00";"112";"7";"1";"0";"0";"201";"0";"0";"115";"363";"108";"0"
"2016-09-11 03:46:00";"128";"10";"1";"0";"0";"161";"0";"0";"401";"399";"57";"0"
"2016-09-11 04:46:00";"120";"7";"2";"0";"0";"137";"0";"0";"226";"362";"176";"0"
"2016-09-11 05:46:00";"111";"10";"4";"0";"0";"268";"0";"0";"288";"133";"75";"0"
"2016-09-11 06:46:00";"116";"16";"2";"0";"0";"440";"0";"0";"158";"148";"88";"0"
"2016-09-11 07:46:00";"131";"16";"0";"0";"0";"540";"0";"0";"115";"241";"178";"0"
"2016-09-11 08:46:00";"127";"16";"2";"0";"0";"741";"0";"0";"41";"65";"156";"0"
"2016-09-11 09:46:00";"90";"16";"1";"0";"0";"217";"0";"0";"62";"179";"45";"0"
"2016-09-11 10:46:00";"160";"16";"1";"0";"0";"1097";"0";"0";"423";"56";"21";"0"
"2016-09-11 11:46:00";"123";"16";"2";"0";"0";"462";"0";"0";"152";"195";"136";"0"
"2016-09-11 12:46:00";"129";"10";"0";"0";"0";"319";"0";"0";"323";"320";"76";"0"
"2016-09-11 13:46:00";"120";"16";"1";"0";"0";"512";"0";"0";"65";"53";"270";"0"
"2016-09-11 14:46:00";"135";"16";"2";"0";"0";"882";"0";"0";"62";"62";"139";"0"
"2016-09-11 15:46:00";"161";"16";"2";"0";"0";"1311";"0";"0";"116";"94";"92";"0"
"2016-09-11 16:46:00";"185";"16";"5";"0";"0";"1824";"0";"0";"168";"60";"92";"0"
"2016-09-11 17:46:00";"124";"16";"2";"0";"0";"587";"0";"0";"165";"103";"98";"0"
"2016-09-11 18:46:00";"155";"16";"2";"0";"0";"1050";"0";"0";"338";"13";"104";"0"
"2016-09-11 19:46:00";"129";"16";"2";"0";"0";"656";"0";"0";"102";"99";"175";"0"
"2016-09-11 20:46:00";"184";"10";"4";"0";"0";"191";"0";"0";"1391";"147";"393";"0"
"2016-09-11 21:46:00";"251";"16";"1";"0";"0";"3544";"0";"0";"268";"31";"98";"0"
"2016-09-11 22:46:00";"166";"16";"2";"0";"0";"1048";"0";"0";"206";"455";"18";"0"
"2016-09-11 23:46:00";"175";"16";"2";"0";"0";"1505";"0";"0";"228";"35";"137";"0"
"2016-09-12 00:46:00";"197";"16";"1";"0";"0";"2196";"0";"0";"106";"33";"96";"0"
"2016-09-12 01:46:00";"136";"16";"1";"0";"0";"917";"0";"0";"194";"32";"14";"0"
"2016-09-12 02:46:00";"174";"16";"1";"0";"0";"1512";"0";"0";"239";"104";"30";"0"
"2016-09-12 03:46:00";"220";"16";"1";"0";"0";"2444";"0";"0";"438";"25";"122";"0"
"2016-09-12 04:46:00";"131";"16";"5";"0";"0";"482";"0";"0";"129";"365";"89";"0"
"2016-09-12 05:46:00";"113";"16";"5";"0";"0";"461";"0";"0";"157";"154";"26";"0"
"2016-09-12 06:46:00";"91";"16";"1";"0";"0";"189";"0";"0";"155";"128";"45";"0"
"2016-09-12 07:46:00";"159";"16";"3";"0";"0";"1022";"0";"0";"277";"216";"54";"0"
"2016-09-12 08:46:00";"77";"16";"2";"0";"0";"125";"0";"0";"122";"82";"35";"0"
"2016-09-12 09:46:00";"72";"7";"4";"0";"0";"100";"0";"0";"42";"138";"37";"0"
"2016-09-12 10:46:00";"140";"10";"1";"0";"0";"392";"0";"0";"721";"91";"10";"0"
"2016-09-12 11:46:00";"111";"16";"4";"0";"0";"291";"0";"0";"210";"224";"37";"0"
"2016-09-12 12:46:00";"85";"10";"1";"0";"0";"164";"0";"0";"196";"73";"18";"0"
"2016-09-12 13:46:00";"179";"16";"6";"0";"0";"900";"0";"0";"723";"163";"205";"0"
"2016-09-12 14:46:00";"83";"16";"1";"0";"0";"130";"0";"0";"122";"100";"74";"0"
"2016-09-12 15:46:00";"122";"16";"3";"0";"0";"647";"0";"0";"210";"55";"22";"0"
"2016-09-12 16:46:00";"141";"16";"4";"0";"0";"858";"0";"0";"294";"50";"37";"0"
"2016-09-12 17:46:00";"89";"16";"2";"0";"0";"238";"0";"0";"226";"13";"19";"0"
"2016-09-12 18:46:00";"117";"16";"2";"0";"0";"392";"0";"0";"333";"46";"84";"0"
"2016-09-12 19:46:00";"106";"10";"1";"0";"0";"102";"0";"0";"421";"148";"30";"0"
"2016-09-12 20:46:00";"128";"16";"3";"0";"0";"544";"0";"0";"316";"27";"138";"0"
"2016-09-12 21:46:00";"104";"16";"9";"0";"0";"369";"0";"0";"212";"75";"14";"0"
"2016-09-12 22:46:00";"93";"16";"1";"0";"0";"331";"0";"0";"139";"45";"20";"0"
"2016-09-12 23:46:00";"90";"10";"3";"0";"0";"218";"0";"0";"228";"25";"30";"0"
"2016-09-13 00:46:00";"97";"16";"2";"0";"0";"452";"0";"0";"63";"47";"30";"0"
"2016-09-13 01:46:00";"134";"16";"3";"0";"0";"779";"0";"0";"210";"71";"55";"0"
"2016-09-13 02:46:00";"144";"10";"3";"0";"0";"364";"0";"0";"889";"29";"7";"0"
"2016-09-13 03:46:00";"112";"10";"3";"0";"0";"132";"0";"0";"594";"17";"43";"0"
"2016-09-13 04:46:00";"182";"16";"1";"0";"0";"1186";"0";"0";"799";"42";"35";"0"
"2016-09-13 05:46:00";"89";"10";"2";"0";"0";"185";"0";"0";"213";"63";"29";"0"
"2016-09-13 06:46:00";"130";"10";"2";"0";"0";"202";"0";"0";"675";"111";"58";"0"
"2016-09-13 07:46:00";"169";"10";"2";"0";"0";"603";"0";"0";"843";"230";"115";"0"
"2016-09-13 08:46:00";"116";"16";"6";"0";"0";"511";"0";"0";"195";"99";"22";"0"
"2016-09-13 09:46:00";"130";"10";"1";"0";"0";"260";"0";"0";"672";"78";"53";"0"
"2016-09-13 10:46:00";"190";"16";"4";"0";"0";"1447";"0";"0";"543";"78";"182";"0"
"2016-09-13 11:46:00";"160";"10";"4";"0";"0";"676";"0";"0";"815";"59";"46";"0"
"2016-09-13 12:46:00";"88";"16";"2";"0";"0";"162";"0";"0";"145";"140";"31";"0"
"2016-09-13 13:46:00";"80";"10";"2";"0";"0";"165";"0";"0";"176";"18";"36";"0"
"2016-09-13 14:46:00";"120";"16";"1";"0";"0";"496";"0";"0";"181";"120";"96";"0"
"2016-09-13 15:46:00";"164";"10";"1";"0";"0";"397";"0";"0";"829";"88";"362";"0"
"2016-09-13 16:46:00";"156";"16";"1";"0";"0";"732";"0";"0";"538";"32";"209";"0"
"2016-09-13 17:46:00";"175";"10";"2";"0";"0";"341";"0";"0";"800";"111";"660";"0"
"2016-09-13 18:46:00";"136";"16";"2";"0";"0";"472";"0";"0";"174";"67";"437";"0"
"2016-09-13 19:46:00";"149";"10";"3";"0";"0";"447";"0";"0";"486";"55";"397";"0"
"2016-09-13 20:46:00";"152";"16";"3";"0";"0";"646";"0";"0";"591";"142";"60";"0"
"2016-09-13 21:46:00";"170";"10";"3";"0";"0";"694";"0";"0";"867";"125";"118";"0"
"2016-09-13 22:46:00";"136";"10";"1";"0";"0";"361";"0";"0";"362";"333";"96";"0"
"2016-09-13 23:46:00";"141";"10";"2";"0";"0";"463";"0";"0";"699";"27";"57";"0"
"2016-09-14 00:46:00";"81";"16";"1";"0";"0";"210";"0";"0";"137";"24";"39";"0"
"2016-09-14 01:46:00";"130";"10";"2";"0";"0";"400";"0";"0";"551";"40";"59";"0"
"2016-09-14 02:46:00";"174";"10";"2";"0";"0";"268";"0";"0";"1527";"45";"44";"0"
"2016-09-14 03:46:00";"108";"16";"1";"0";"0";"456";"0";"0";"225";"23";"27";"0"
"2016-09-14 04:46:00";"95";"16";"1";"0";"0";"282";"0";"0";"167";"82";"29";"0"
"2016-09-14 05:46:00";"91";"10";"2";"0";"0";"156";"0";"0";"270";"46";"46";"0"
"2016-09-14 06:46:00";"124";"16";"4";"0";"0";"375";"0";"0";"279";"81";"229";"0"
"2016-09-14 07:46:00";"101";"16";"1";"0";"0";"371";"0";"0";"207";"7";"51";"0"
"2016-09-14 08:46:00";"168";"16";"3";"0";"0";"759";"0";"0";"682";"47";"263";"0"
"2016-09-14 09:46:00";"101";"10";"2";"0";"0";"75";"0";"0";"287";"33";"245";"0"
"2016-09-14 10:46:00";"178";"10";"1";"0";"0";"571";"0";"0";"1075";"149";"191";"0"
"2016-09-14 11:46:00";"74";"16";"1";"0";"0";"119";"0";"0";"106";"87";"30";"0"
"2016-09-14 12:46:00";"152";"10";"5";"0";"0";"327";"0";"0";"995";"42";"84";"0"
"2016-09-14 13:46:00";"111";"7";"3";"0";"0";"238";"0";"0";"154";"310";"70";"0"
"2016-09-14 14:46:00";"113";"16";"2";"0";"0";"550";"0";"0";"21";"71";"149";"0"
"2016-09-14 15:46:00";"148";"10";"1";"0";"0";"386";"0";"0";"541";"322";"125";"0"
"2016-09-14 16:46:00";"96";"10";"1";"0";"0";"112";"0";"0";"226";"201";"37";"0"
"2016-09-14 17:46:00";"72";"10";"1";"0";"0";"72";"0";"0";"190";"19";"46";"0"
"2016-09-14 18:46:00";"105";"10";"1";"0";"0";"111";"0";"0";"441";"13";"122";"0"
"2016-09-14 19:46:00";"119";"10";"6";"0";"0";"329";"0";"0";"386";"36";"124";"0"
"2016-09-14 20:46:00";"163";"16";"4";"0";"0";"670";"0";"0";"305";"138";"548";"0"
"2016-09-14 21:46:00";"121";"6";"2";"0";"0";"177";"0";"0";"141";"245";"347";"0"
"2016-09-14 22:46:00";"98";"6";"2";"0";"0";"129";"0";"0";"113";"124";"234";"0"
"2016-09-14 23:46:00";"181";"16";"0";"0";"0";"802";"0";"0";"636";"113";"491";"0"
"2016-09-15 00:46:00";"138";"10";"2";"0";"0";"156";"0";"0";"649";"98";"285";"0"
"2016-09-15 01:46:00";"164";"6";"1";"0";"0";"362";"0";"0";"31";"463";"818";"0"
"2016-09-15 02:46:00";"161";"10";"2";"0";"0";"172";"0";"0";"1293";"100";"62";"0"
"2016-09-15 03:46:00";"178";"10";"4";"0";"0";"217";"0";"0";"1097";"98";"574";"0"
"2016-09-15 04:46:00";"169";"16";"4";"0";"0";"637";"0";"0";"487";"212";"447";"0"
"2016-09-15 05:46:00";"135";"10";"0";"0";"0";"429";"0";"0";"461";"141";"112";"0"
"2016-09-15 06:46:00";"204";"6";"1";"0";"0";"219";"0";"0";"370";"170";"1843";"0"
"2016-09-15 07:46:00";"131";"10";"1";"0";"0";"268";"0";"0";"393";"255";"163";"0"
"2016-09-15 08:46:00";"132";"6";"1";"0";"0";"270";"0";"0";"124";"232";"460";"0"
