Date;Date (PC1900);Time, Instrument (julian days);Temperature (ITS-90, deg C);Conductivity (S/m);Salinity, Practical (PSU);Oxygen, SBE43 (mL/L);Oxygen, SBE43 (% saturation);pH
13/04/2009 01:31;39916.1;103.063;27.9611;5.79544;36.2443;4.18155;93.3719;8.202
13/04/2009 02:01;39916.1;103.084;28.5893;5.8542;36.1748;3.98394;89.8378;8.199
13/04/2009 02:31;39916.1;103.105;28.6978;5.86477;36.1658;3.89966;88.0875;8.191
13/04/2009 03:01;39916.1;103.126;28.6978;5.86474;36.1656;3.90648;88.2415;8.194
13/04/2009 03:31;39916.1;103.147;28.1641;5.81329;36.2138;4.13785;92.6865;8.205
13/04/2009 04:01;39916.2;103.167;28.3299;5.82908;36.1974;4.13125;92.7801;8.208
13/04/2009 04:31;39916.2;103.188;27.6429;5.76296;36.2602;4.22949;93.9606;8.208
13/04/2009 05:01;39916.2;103.209;28.2408;5.82067;36.2068;4.15207;93.1176;8.212
13/04/2009 05:31;39916.2;103.23;28.0022;5.79767;36.2283;4.17252;93.2245;8.209
13/04/2009 06:01;39916.2;103.251;26.2666;5.62765;36.3647;4.23682;92.0612;8.201
13/04/2009 06:31;39916.3;103.272;26.4673;5.64795;36.3537;4.28443;93.4015;8.207
13/04/2009 07:01;39916.3;103.292;25.9693;5.59541;36.3651;4.2026;90.8655;8.201
13/04/2009 07:31;39916.3;103.313;27.7635;5.76734;36.198;4.18303;93.0799;8.217
13/04/2009 08:01;39916.3;103.334;27.9066;5.78825;36.2355;4.19541;93.5935;8.216
13/04/2009 08:31;39916.4;103.355;26.792;5.67864;36.3202;4.24502;93.0246;8.21
13/04/2009 09:01;39916.4;103.376;27.0801;5.70766;36.3034;4.27338;94.0842;8.217
13/04/2009 09:31;39916.4;103.397;26.1938;5.61979;36.3651;4.24972;92.2296;8.21
13/04/2009 10:01;39916.4;103.417;26.9094;5.69101;36.3173;4.31238;94.6831;8.222
13/04/2009 10:31;39916.4;103.438;27.429;5.74206;36.2775;4.28403;94.8481;8.223
13/04/2009 11:01;39916.5;103.459;27.4574;5.745;36.2764;4.29241;95.0774;8.224
13/04/2009 11:31;39916.5;103.48;26.9853;5.69772;36.3061;4.31314;94.8125;8.223
13/04/2009 12:01;39916.5;103.501;26.352;5.63575;36.3562;4.28545;93.2461;8.219
13/04/2009 12:31;39916.5;103.522;26.3186;5.63187;36.3543;4.27647;92.9978;8.222
13/04/2009 13:01;39916.5;103.542;25.6124;5.55735;36.3697;4.10243;88.1724;8.208
13/04/2009 13:31;39916.6;103.563;26.7861;5.67851;36.324;4.31719;94.599;8.228
13/04/2009 14:01;39916.6;103.584;27.2684;5.7263;36.29;4.28618;94.652;8.23
13/04/2009 14:31;39916.6;103.605;26.1075;5.60994;36.3616;4.22294;91.5147;8.221
13/04/2009 15:01;39916.6;103.626;25.9741;5.5968;36.3714;4.21863;91.2228;8.22
13/04/2009 15:31;39916.6;103.647;25.5588;5.55232;36.3754;4.13895;88.8802;8.22
13/04/2009 16:01;39916.7;103.667;27.4898;5.74856;36.2766;4.33892;96.1588;8.24
13/04/2009 16:31;39916.7;103.688;27.4575;5.74507;36.2768;4.34226;96.182;8.236
13/04/2009 17:01;39916.7;103.709;27.3825;5.73726;36.2794;4.36201;96.5021;8.233
13/04/2009 17:31;39916.7;103.73;27.2548;5.72435;36.2866;4.35761;96.2061;8.23
13/04/2009 18:01;39916.8;103.751;27.1356;5.71258;36.2953;4.36743;96.2385;8.235
13/04/2009 18:31;39916.8;103.772;27.6354;5.75983;36.2438;4.24256;94.2307;8.239
13/04/2009 19:01;39916.8;103.792;27.1485;5.71306;36.2886;4.41145;97.2256;8.237
13/04/2009 19:31;39916.8;103.813;27.4619;5.74479;36.2714;4.34607;96.2703;8.235
13/04/2009 20:01;39916.8;103.834;27.5572;5.75455;36.2668;4.29646;95.318;8.234
13/04/2009 20:31;39916.9;103.855;27.1758;5.71663;36.2929;4.35826;96.099;8.233
13/04/2009 21:01;39916.9;103.876;27.1438;5.71261;36.2891;4.37148;96.3374;8.236
13/04/2009 21:31;39916.9;103.897;27.8976;5.78665;36.2311;4.21152;93.9369;8.237
13/04/2009 22:01;39916.9;103.917;26.0092;5.60013;36.3679;4.21246;91.1409;8.226
13/04/2009 22:31;39916.9;103.938;26.2095;5.62233;36.3712;4.26584;92.607;8.23
13/04/2009 23:01;39917;103.959;26.366;5.63665;36.3516;4.2843;93.2404;8.232
13/04/2009 23:31;39917;103.98;26.584;5.65861;36.339;4.3073;94.0746;8.237
14/04/2009 00:01;39917;104.001;26.4031;5.64093;36.3534;4.29102;93.4451;8.234
14/04/2009 00:31;39917;104.022;26.3772;5.63798;36.3525;4.30662;93.7439;8.236
14/04/2009 01:01;39917;104.042;26.4169;5.64162;36.3476;4.33577;94.4383;8.241
14/04/2009 01:31;39917.1;104.063;28.408;5.83816;36.2012;4.12591;92.7798;8.247
14/04/2009 02:01;39917.1;104.084;28.1225;5.80961;36.2199;4.14158;92.7104;8.237
14/04/2009 02:31;39917.1;104.105;28.3719;5.83443;36.2028;4.1089;92.3441;8.234
14/04/2009 03:01;39917.1;104.126;28.3331;5.83015;36.2025;4.14332;93.0587;8.237
14/04/2009 03:31;39917.1;104.147;26.648;5.66459;36.3319;4.29929;93.9955;8.227
14/04/2009 04:01;39917.2;104.167;26.6593;5.66585;36.3321;4.29034;93.8176;8.236
14/04/2009 04:31;39917.2;104.188;26.5443;5.65431;36.3392;4.31317;94.1408;8.237
14/04/2009 05:01;39917.2;104.209;26.4067;5.64063;36.3484;4.30216;93.6908;8.237
14/04/2009 05:31;39917.2;104.23;26.3288;5.63296;36.3542;4.2844;93.1861;8.235
14/04/2009 06:01;39917.2;104.251;26.0633;5.6064;36.3708;4.24927;92.022;8.235
14/04/2009 06:31;39917.3;104.272;25.918;5.59067;36.3711;4.19647;90.6581;8.231
14/04/2009 07:01;39917.3;104.292;26.3216;5.63177;36.3513;4.28622;93.2129;8.239
14/04/2009 07:31;39917.3;104.313;26.103;5.61052;36.3694;4.26321;92.3845;8.237
14/04/2009 08:01;39917.3;104.334;26.0398;5.60438;36.3747;4.25988;92.2177;8.239
14/04/2009 08:31;39917.4;104.355;26.6707;5.66587;36.3233;4.29099;93.8449;8.245
14/04/2009 09:01;39917.4;104.376;26.3207;5.63199;36.3536;4.30994;93.7286;8.244
14/04/2009 09:31;39917.4;104.397;26.4687;5.64655;36.3425;4.31701;94.1078;8.247
14/04/2009 10:01;39917.4;104.417;27.1164;5.71013;36.2927;4.3318;95.4218;8.248
14/04/2009 10:31;39917.4;104.438;26.8261;5.6819;36.317;4.33478;95.0436;8.245
14/04/2009 11:01;39917.5;104.459;27.4245;5.7403;36.2684;4.33512;95.9674;8.251
14/04/2009 11:31;39917.5;104.48;27.2554;5.72411;36.2844;4.3137;95.2366;8.247
14/04/2009 12:01;39917.5;104.501;27.3199;5.73064;36.2808;4.30324;95.1045;8.247
14/04/2009 12:31;39917.5;104.522;27.2551;5.72425;36.2857;4.3023;94.985;8.243
14/04/2009 13:01;39917.5;104.542;26.4271;5.6429;36.3488;4.27219;93.0697;8.236
14/04/2009 13:31;39917.6;104.563;27.2417;5.72285;36.2861;4.32927;95.5596;8.245
14/04/2009 14:01;39917.6;104.584;27.6491;5.76254;36.2524;4.24749;94.366;8.244
14/04/2009 14:31;39917.6;104.605;26.0478;5.60657;36.3844;4.25542;92.1385;8.236
14/04/2009 15:01;39917.6;104.626;27.5377;5.75221;36.2653;4.26624;94.6166;8.247
14/04/2009 15:31;39917.6;104.647;27.7113;5.76966;36.2548;4.25285;94.5826;8.246
14/04/2009 16:01;39917.7;104.667;28.5329;5.85177;36.2009;4.09218;92.2079;8.244
14/04/2009 16:31;39917.7;104.688;27.2788;5.72646;36.283;4.33152;95.666;8.237
14/04/2009 17:01;39917.7;104.709;26.6184;5.66083;36.328;4.30958;94.1721;8.235
14/04/2009 17:31;39917.7;104.73;27.1871;5.71712;36.2876;4.39615;96.9494;8.245
14/04/2009 18:01;39917.8;104.751;28.0438;5.80322;36.2353;4.17704;93.3926;8.245
14/04/2009 18:31;39917.8;104.772;27.6978;5.76808;36.254;4.25257;94.5552;8.236
14/04/2009 19:01;39917.8;104.792;27.2085;5.71893;36.2838;4.37334;96.4784;8.242
14/04/2009 19:31;39917.8;104.813;28.0083;5.79922;36.2346;4.19245;93.6823;8.243
14/04/2009 20:01;39917.8;104.834;28.0448;5.80268;36.2309;4.1959;93.8134;8.24
14/04/2009 20:31;39917.9;104.855;27.3715;5.73527;36.2737;4.3248;95.6584;8.236
14/04/2009 21:01;39917.9;104.876;28.5081;5.84972;36.2056;4.05096;91.2447;8.238
14/04/2009 21:31;39917.9;104.897;27.4787;5.74333;36.2479;4.22823;93.6736;8.231
14/04/2009 22:01;39917.9;104.917;27.1096;5.70927;36.2919;4.34743;95.755;8.236
14/04/2009 22:31;39917.9;104.938;27.058;5.70443;36.2974;4.35206;95.7783;8.236
14/04/2009 23:01;39918;104.959;26.5801;5.65827;36.3396;4.29423;93.7833;8.229
14/04/2009 23:31;39918;104.98;26.873;5.68664;36.3143;4.30697;94.5056;8.235
15/04/2009 00:01;39918;105.001;27.7067;5.7677;36.2445;4.22194;93.8827;8.236
15/04/2009 00:31;39918;105.022;27.2952;5.73052;36.2992;4.31929;95.4304;8.235
15/04/2009 01:01;39918;105.042;28.4175;5.84144;36.217;4.09562;92.121;8.237
15/04/2009 01:31;39918.1;105.063;26.8595;5.68552;36.3169;4.29103;94.1361;8.224
15/04/2009 02:01;39918.1;105.084;28.6261;5.86341;36.211;4.08532;92.1974;8.24
15/04/2009 02:31;39918.1;105.105;28.6347;5.86427;36.2104;4.08125;92.1183;8.236
15/04/2009 03:01;39918.1;105.126;28.7014;5.86992;36.199;3.96597;89.6071;8.223
15/04/2009 03:31;39918.1;105.147;28.6808;5.86788;36.2004;3.96012;89.4458;8.221
15/04/2009 04:01;39918.2;105.167;28.7324;5.87283;36.1955;3.62972;82.0494;8.187
15/04/2009 04:31;39918.2;105.188;27.0345;5.70294;36.3052;4.2612;93.7464;8.221
15/04/2009 04:31;39918.2;105.188;27.0345;5.70294;36.3052;4.26071;93.7356;8.221
15/04/2009 05:01;39918.2;105.209;28.7227;5.87158;36.1943;3.69475;83.5058;8.184
15/04/2009 05:01;39918.2;105.209;28.7227;5.87158;36.1943;3.69475;83.5058;8.184
15/04/2009 05:31;39918.2;105.23;28.6043;5.85977;36.2023;3.36921;76.0059;8.159
15/04/2009 05:31;39918.2;105.23;28.6043;5.85977;36.2023;3.36921;76.0059;8.159
15/04/2009 06:01;39918.2;105.251;26.6245;5.66229;36.3338;4.32061;94.4258;8.221
15/04/2009 06:01;39918.2;105.251;26.6245;5.66229;36.3338;4.32061;94.4258;8.221
15/04/2009 06:31;39918.3;105.272;26.5396;5.6534;36.3363;4.32272;94.3401;8.218
15/04/2009 06:31;39918.3;105.272;26.5396;5.6534;36.3363;4.32272;94.3401;8.218
15/04/2009 07:01;39918.3;105.292;26.6113;5.66141;36.3377;4.32804;94.5696;8.223
15/04/2009 07:01;39918.3;105.292;26.6113;5.66141;36.3377;4.32804;94.5696;8.223
15/04/2009 07:31;39918.3;105.313;26.2198;5.62222;36.3623;4.27907;92.9053;8.22
15/04/2009 07:31;39918.3;105.313;26.2198;5.62222;36.3623;4.27907;92.9053;8.22
15/04/2009 08:01;39918.3;105.334;26.2674;5.62509;36.3455;4.35003;94.5122;8.225
15/04/2009 08:01;39918.3;105.334;26.2674;5.62509;36.3455;4.35003;94.5122;8.225
15/04/2009 08:31;39918.4;105.355;26.7635;5.67559;36.3206;4.29231;94.0169;8.227
15/04/2009 08:31;39918.4;105.355;26.7635;5.67559;36.3206;4.29231;94.0169;8.227
15/04/2009 09:01;39918.4;105.376;26.5364;5.65324;36.3377;4.31609;94.1912;8.224
15/04/2009 09:01;39918.4;105.376;26.5364;5.65324;36.3377;4.31609;94.1912;8.224
15/04/2009 09:31;39918.4;105.397;28.2751;5.82528;36.2128;3.2776;73.5496;8.137
15/04/2009 09:31;39918.4;105.397;28.2751;5.82528;36.2128;3.2776;73.5496;8.137
15/04/2009 10:01;39918.4;105.417;26.7333;5.67255;36.3224;4.34219;95.0627;8.228
15/04/2009 10:01;39918.4;105.417;26.7333;5.67255;36.3224;4.34219;95.0627;8.228
15/04/2009 10:31;39918.4;105.438;26.673;5.66682;36.3284;4.33206;94.7493;8.227
15/04/2009 10:31;39918.4;105.438;26.673;5.66682;36.3284;4.33206;94.7493;8.227
15/04/2009 11:01;39918.5;105.459;26.6782;5.66688;36.3248;4.33343;94.7857;8.228
15/04/2009 11:01;39918.5;105.459;26.6782;5.66688;36.3248;4.33343;94.7857;8.228
15/04/2009 11:31;39918.5;105.48;26.72;5.67118;36.3229;4.31162;94.3729;8.229
15/04/2009 11:31;39918.5;105.48;26.72;5.67118;36.3229;4.31162;94.3729;8.229
15/04/2009 12:01;39918.5;105.501;26.8863;5.6866;36.3037;4.3283;94.989;8.232
15/04/2009 12:01;39918.5;105.501;26.8863;5.6866;36.3037;4.3283;94.989;8.232
15/04/2009 12:31;39918.5;105.522;28.6185;5.86302;36.214;4.1128;92.8078;8.24
15/04/2009 12:31;39918.5;105.522;28.6185;5.86302;36.214;4.1128;92.8078;8.24
15/04/2009 13:01;39918.5;105.542;28.6377;5.86466;36.2109;4.10304;92.6149;8.233
15/04/2009 13:01;39918.5;105.542;28.6377;5.86466;36.2109;4.10304;92.6149;8.233
15/04/2009 13:31;39918.6;105.563;28.6141;5.86248;36.2137;4.1254;93.0854;8.232
15/04/2009 13:31;39918.6;105.563;28.6141;5.86248;36.2137;4.1254;93.0854;8.232
15/04/2009 14:01;39918.6;105.584;28.611;5.86224;36.2143;4.11589;92.8665;8.231
15/04/2009 14:01;39918.6;105.584;28.611;5.86224;36.2143;4.11589;92.8665;8.231
15/04/2009 14:31;39918.6;105.605;28.611;5.86221;36.2142;4.09606;92.419;8.23
15/04/2009 14:31;39918.6;105.605;28.611;5.86221;36.2142;4.09606;92.419;8.23
15/04/2009 15:01;39918.6;105.626;26.3649;5.63577;36.3461;4.33983;94.444;8.22
15/04/2009 15:01;39918.6;105.626;26.3649;5.63577;36.3461;4.33983;94.444;8.22
15/04/2009 15:31;39918.6;105.647;26.226;5.62343;36.3661;4.29061;93.1676;8.219
15/04/2009 15:31;39918.6;105.647;26.226;5.62343;36.3661;4.29061;93.1676;8.219
15/04/2009 16:01;39918.7;105.667;25.6474;5.56539;36.4011;4.13612;88.9648;8.212
15/04/2009 16:01;39918.7;105.667;25.6474;5.56539;36.4011;4.13612;88.9648;8.212
15/04/2009 16:31;39918.7;105.688;25.7037;5.57093;36.3969;4.14884;89.3206;8.218
15/04/2009 16:31;39918.7;105.688;25.7037;5.57093;36.3969;4.14884;89.3206;8.218
15/04/2009 17:01;39918.7;105.709;26.5454;5.65324;36.3305;4.36878;95.3516;8.231
15/04/2009 17:01;39918.7;105.709;26.5454;5.65324;36.3305;4.36878;95.3516;8.231
15/04/2009 17:31;39918.7;105.73;28.5539;5.85602;36.2146;4.08637;92.1153;8.236
15/04/2009 17:31;39918.7;105.73;28.5539;5.85602;36.2146;4.08637;92.1153;8.236
15/04/2009 18:01;39918.8;105.751;28.2252;5.8235;36.2387;4.12205;92.4374;8.229
15/04/2009 18:01;39918.8;105.751;28.2252;5.8235;36.2387;4.12205;92.4374;8.229
15/04/2009 18:31;39918.8;105.772;27.7923;5.77877;36.2567;4.18992;93.3076;8.226
15/04/2009 18:31;39918.8;105.772;27.7923;5.77877;36.2567;4.18992;93.3076;8.226
15/04/2009 19:01;39918.8;105.792;28.6011;5.86127;36.2151;4.08836;92.2308;8.231
15/04/2009 19:01;39918.8;105.792;28.6011;5.86127;36.2151;4.08836;92.2308;8.231
15/04/2009 19:31;39918.8;105.813;27.87;5.78614;36.2488;4.20094;93.6678;8.222
15/04/2009 19:31;39918.8;105.813;27.87;5.78614;36.2488;4.20094;93.6678;8.222
15/04/2009 20:01;39918.8;105.834;27.0626;5.70491;36.2973;4.2647;93.8627;8.22
15/04/2009 20:01;39918.8;105.834;27.0626;5.70491;36.2973;4.2647;93.8627;8.22
15/04/2009 20:31;39918.9;105.855;26.4358;5.64259;36.3397;4.31621;94.0375;8.218
15/04/2009 20:31;39918.9;105.855;26.4358;5.64259;36.3397;4.31621;94.0375;8.218
15/04/2009 21:01;39918.9;105.876;27.7996;5.7789;36.252;4.20151;93.5745;8.226
15/04/2009 21:01;39918.9;105.876;27.7996;5.7789;36.252;4.20151;93.5745;8.226
15/04/2009 21:31;39918.9;105.897;28.5549;5.85623;36.2153;4.05325;91.3704;8.226
15/04/2009 21:31;39918.9;105.897;28.5549;5.85623;36.2153;4.05325;91.3704;8.226
15/04/2009 22:01;39918.9;105.917;27.8679;5.78665;36.2541;4.16022;92.7594;8.22
15/04/2009 22:01;39918.9;105.917;27.8679;5.78665;36.2541;4.16022;92.7594;8.22
15/04/2009 22:31;39918.9;105.938;27.4157;5.74098;36.2801;4.19577;92.8751;8.216
15/04/2009 22:31;39918.9;105.938;27.4157;5.74098;36.2801;4.19577;92.8751;8.216
15/04/2009 23:01;39919;105.959;27.0288;5.70187;36.3019;4.2451;93.3816;8.216
15/04/2009 23:01;39919;105.959;27.0288;5.70187;36.3019;4.2451;93.3816;8.216
15/04/2009 23:31;39919;105.98;27.2896;5.7284;36.2884;4.22678;93.3722;8.218
15/04/2009 23:31;39919;105.98;27.2896;5.7284;36.2884;4.22678;93.3722;8.218
16/04/2009 00:01;39919;106.001;26.6612;5.66467;36.3222;4.28241;93.6418;8.219
16/04/2009 00:01;39919;106.001;26.6612;5.66467;36.3222;4.28241;93.6418;8.219
16/04/2009 00:31;39919;106.022;26.6983;5.66888;36.3234;4.27958;93.6382;8.221
16/04/2009 00:31;39919;106.022;26.6983;5.66888;36.3234;4.27958;93.6382;8.221
16/04/2009 01:01;39919;106.042;26.8388;5.683;36.315;4.27545;93.7613;8.219
16/04/2009 01:01;39919;106.042;26.8388;5.683;36.315;4.27545;93.7613;8.219
16/04/2009 01:31;39919.1;106.063;28.5273;5.85309;36.2144;3.9959;90.037;8.22
16/04/2009 01:31;39919.1;106.063;28.5273;5.85309;36.2144;3.9959;90.037;8.22
16/04/2009 02:01;39919.1;106.084;28.4915;5.84929;36.2152;4.01678;90.4553;8.217
16/04/2009 02:01;39919.1;106.084;28.4915;5.84929;36.2152;4.01678;90.4553;8.217
16/04/2009 02:31;39919.1;106.105;28.6413;5.86371;36.2016;4.00995;90.5141;8.215
16/04/2009 02:31;39919.1;106.105;28.6413;5.86371;36.2016;4.00995;90.5141;8.215
16/04/2009 03:01;39919.1;106.126;28.8074;5.88424;36.2178;3.7191;84.1822;8.187
16/04/2009 03:01;39919.1;106.126;28.8074;5.88424;36.2178;3.7191;84.1822;8.187
16/04/2009 03:31;39919.1;106.147;28.8467;5.89037;36.2305;3.55831;80.5996;8.165
16/04/2009 03:31;39919.1;106.147;28.8467;5.89037;36.2305;3.55831;80.5996;8.165
16/04/2009 04:01;39919.2;106.167;28.8044;5.88363;36.2158;3.57366;80.8855;8.172
16/04/2009 04:01;39919.2;106.167;28.8044;5.88363;36.2158;3.57366;80.8855;8.172
16/04/2009 04:31;39919.2;106.188;28.7912;5.87939;36.1964;3.72476;84.2783;8.177
16/04/2009 04:31;39919.2;106.188;28.7912;5.87939;36.1964;3.72476;84.2783;8.177
16/04/2009 05:01;39919.2;106.209;28.7998;5.87877;36.1855;3.81118;86.2405;8.187
16/04/2009 05:01;39919.2;106.209;28.7998;5.87877;36.1855;3.81118;86.2405;8.187
16/04/2009 05:31;39919.2;106.23;28.671;5.86543;36.1908;3.47965;78.5769;8.14
16/04/2009 05:31;39919.2;106.23;28.671;5.86543;36.1908;3.47965;78.5769;8.14
16/04/2009 06:01;39919.2;106.251;27.2582;5.72503;36.2888;4.26746;94.2224;8.196
16/04/2009 06:01;39919.2;106.251;27.2582;5.72503;36.2888;4.26746;94.2224;8.196
16/04/2009 06:31;39919.3;106.272;26.7899;5.67632;36.3052;4.30861;94.4068;8.196
16/04/2009 06:31;39919.3;106.272;26.7899;5.67632;36.3052;4.30861;94.4068;8.196
16/04/2009 07:01;39919.3;106.292;27.0539;5.70421;36.2991;4.29638;94.5473;8.202
16/04/2009 07:01;39919.3;106.292;27.0539;5.70421;36.2991;4.29638;94.5473;8.202
16/04/2009 07:31;39919.3;106.313;26.6925;5.66799;36.3216;4.30372;94.1563;8.198
16/04/2009 07:31;39919.3;106.313;26.6925;5.66799;36.3216;4.30372;94.1563;8.198
16/04/2009 08:01;39919.3;106.334;26.8746;5.68628;36.3105;4.29481;94.2393;8.203
16/04/2009 08:01;39919.3;106.334;26.8746;5.68628;36.3105;4.29481;94.2393;8.203
16/04/2009 08:31;39919.4;106.355;26.9681;5.69562;36.3045;4.29622;94.413;8.203
16/04/2009 08:31;39919.4;106.355;26.9681;5.69562;36.3045;4.29622;94.413;8.203
16/04/2009 09:01;39919.4;106.376;26.9388;5.69145;36.2975;4.37182;96.0239;8.207
16/04/2009 09:01;39919.4;106.376;26.9388;5.69145;36.2975;4.37182;96.0239;8.207
16/04/2009 09:31;39919.4;106.397;27.5445;5.7536;36.2699;4.16756;92.4407;8.201
16/04/2009 09:31;39919.4;106.397;27.5445;5.7536;36.2699;4.16756;92.4407;8.201
16/04/2009 10:01;39919.4;106.417;28.5604;5.85465;36.2;3.59277;80.9904;8.139
16/04/2009 10:01;39919.4;106.417;28.5604;5.85465;36.2;3.59277;80.9904;8.139
16/04/2009 10:31;39919.4;106.438;28.6491;5.86367;36.1953;3.74182;84.4695;8.148
16/04/2009 10:31;39919.4;106.438;28.6491;5.86367;36.1953;3.74182;84.4695;8.148
16/04/2009 11:01;39919.5;106.459;27.65;5.76397;36.2618;4.12898;91.7394;8.192
16/04/2009 11:01;39919.5;106.459;27.65;5.76397;36.2618;4.12898;91.7394;8.192
16/04/2009 11:31;39919.5;106.48;27.1537;5.71432;36.2936;4.27282;94.1811;8.198
16/04/2009 11:31;39919.5;106.48;27.1537;5.71432;36.2936;4.27282;94.1811;8.198
16/04/2009 12:01;39919.5;106.501;28.1118;5.80994;36.2304;3.98862;89.2761;8.189
16/04/2009 12:01;39919.5;106.501;28.1118;5.80994;36.2304;3.98862;89.2761;8.189
16/04/2009 12:31;39919.5;106.522;27.1477;5.71362;36.2933;4.28483;94.4363;8.197
16/04/2009 12:31;39919.5;106.522;27.1477;5.71362;36.2933;4.28483;94.4363;8.197
16/04/2009 13:01;39919.5;106.542;26.9499;5.69374;36.3052;4.30438;94.564;8.202
16/04/2009 13:01;39919.5;106.542;26.9499;5.69374;36.3052;4.30438;94.564;8.202
16/04/2009 13:31;39919.6;106.563;26.7875;5.67747;36.3154;4.32794;94.832;8.203
16/04/2009 13:31;39919.6;106.563;26.7875;5.67747;36.3154;4.32794;94.832;8.203
16/04/2009 14:01;39919.6;106.584;28.6058;5.8588;36.1943;3.97701;89.7154;8.202
16/04/2009 14:01;39919.6;106.584;28.6058;5.8588;36.1943;3.97701;89.7154;8.202
16/04/2009 14:31;39919.6;106.605;27.644;5.76413;36.2676;4.18108;92.8908;8.203
16/04/2009 14:31;39919.6;106.605;27.644;5.76413;36.2676;4.18108;92.8908;8.203
16/04/2009 15:01;39919.6;106.626;26.673;5.66545;36.3184;4.30062;94.0566;8.203
16/04/2009 15:01;39919.6;106.626;26.673;5.66545;36.3184;4.30062;94.0566;8.203
16/04/2009 15:31;39919.6;106.647;28.5939;5.8581;36.1986;4.08952;92.2378;8.213
16/04/2009 15:31;39919.6;106.647;28.5939;5.8581;36.1986;4.08952;92.2378;8.213
16/04/2009 16:01;39919.7;106.667;28.5963;5.85796;36.1957;4.09006;92.2521;8.209
16/04/2009 16:01;39919.7;106.667;28.5963;5.85796;36.1957;4.09006;92.2521;8.209
16/04/2009 16:31;39919.7;106.688;28.6342;5.86082;36.1867;4.10049;92.5395;8.211
16/04/2009 16:31;39919.7;106.688;28.6342;5.86082;36.1867;4.10049;92.5395;8.211
16/04/2009 17:01;39919.7;106.709;28.6494;5.86215;36.1844;4.09695;92.4811;8.208
16/04/2009 17:01;39919.7;106.709;28.6494;5.86215;36.1844;4.09695;92.4811;8.208
16/04/2009 17:31;39919.7;106.73;28.6472;5.86187;36.1841;4.07992;92.0934;8.204
16/04/2009 17:31;39919.7;106.73;28.6472;5.86187;36.1841;4.07992;92.0934;8.204
16/04/2009 18:01;39919.8;106.751;28.6383;5.85997;36.1777;4.08733;92.244;8.209
16/04/2009 18:01;39919.8;106.751;28.6383;5.85997;36.1777;4.08733;92.244;8.209
16/04/2009 18:31;39919.8;106.772;28.6553;5.86237;36.1815;4.0687;91.8506;8.204
16/04/2009 18:31;39919.8;106.772;28.6553;5.86237;36.1815;4.0687;91.8506;8.204
16/04/2009 19:01;39919.8;106.792;26.7828;5.67521;36.3027;4.32811;94.8216;8.197
16/04/2009 19:01;39919.8;106.792;26.7828;5.67521;36.3027;4.32811;94.8216;8.197
16/04/2009 19:31;39919.8;106.813;26.3211;5.62761;36.3214;4.33175;94.1864;8.201
16/04/2009 19:31;39919.8;106.813;26.3211;5.62761;36.3214;4.33175;94.1864;8.201
16/04/2009 20:01;39919.8;106.834;26.2241;5.61878;36.3338;4.31866;93.7566;8.2
16/04/2009 20:01;39919.8;106.834;26.2241;5.61878;36.3338;4.31866;93.7566;8.2
16/04/2009 20:31;39919.9;106.855;26.1288;5.60929;36.34;4.30446;93.303;8.2
16/04/2009 20:31;39919.9;106.855;26.1288;5.60929;36.34;4.30446;93.303;8.2
16/04/2009 21:01;39919.9;106.876;26.7316;5.66868;36.2958;4.37098;95.6761;8.209
16/04/2009 21:01;39919.9;106.876;26.7316;5.66868;36.2958;4.37098;95.6761;8.209
16/04/2009 21:31;39919.9;106.897;26.6757;5.66338;36.3014;4.36182;95.39;8.208
16/04/2009 21:31;39919.9;106.897;26.6757;5.66338;36.3014;4.36182;95.39;8.208
16/04/2009 22:01;39919.9;106.917;28.6077;5.85647;36.1766;4.02474;90.7858;8.211
16/04/2009 22:01;39919.9;106.917;28.6077;5.85647;36.1766;4.02474;90.7858;8.211
16/04/2009 22:31;39919.9;106.938;28.6488;5.86139;36.1796;4.00946;90.503;8.205
16/04/2009 22:31;39919.9;106.938;28.6488;5.86139;36.1796;4.00946;90.503;8.205
16/04/2009 23:01;39920;106.959;28.648;5.86131;36.1796;3.99998;90.2878;8.201
16/04/2009 23:01;39920;106.959;28.648;5.86131;36.1796;3.99998;90.2878;8.201
16/04/2009 23:31;39920;106.98;28.1124;5.80855;36.2202;4.15159;92.9194;8.201
16/04/2009 23:31;39920;106.98;28.1124;5.80855;36.2202;4.15159;92.9194;8.201
17/04/2009 00:01;39920;107.001;27.072;5.70398;36.2833;4.32941;95.2943;8.199
17/04/2009 00:01;39920;107.001;27.072;5.70398;36.2833;4.32941;95.2943;8.199
17/04/2009 00:31;39920;107.022;26.2816;5.62527;36.3356;4.32904;94.073;8.196
17/04/2009 00:31;39920;107.022;26.2816;5.62527;36.3356;4.32904;94.073;8.196
17/04/2009 01:01;39920;107.042;26.2228;5.61889;36.3356;4.29651;93.2747;8.198
17/04/2009 01:01;39920;107.042;26.2228;5.61889;36.3356;4.29651;93.2747;8.198
17/04/2009 01:31;39920.1;107.063;27;5.69667;36.2871;4.336;95.3279;8.206
17/04/2009 01:31;39920.1;107.063;27;5.69667;36.2871;4.336;95.3279;8.206
17/04/2009 02:01;39920.1;107.084;27.707;5.76716;36.2403;4.20317;93.4636;8.207
17/04/2009 02:01;39920.1;107.084;27.707;5.76716;36.2403;4.20317;93.4636;8.207
17/04/2009 02:31;39920.1;107.105;26.9611;5.69274;36.2892;4.32286;94.9791;8.201
