DateTime,recouvrement corr %,der_rec,temps,v_der_rec,Temperature,MMM,dhw,Acute thermal stress,thermal_stress_category,Acute thermal stress plage,thermal_stress_category_plage,phioc,Hauteur,Période,puissance,Hauteur f,Période f,puissance f,Hauteur STL,Période STL,puissance STL
2000-08-14,40.832746022733744,0.02012661459453824,1.0,0.02012661459453824,26.7,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.1140609964040187,1.8215141765162504,9.556348785218283,15118.412573884085,-0.2602022744249204,-0.1986453244416117,-6.412828323888351,1.9883981778407789,10.2378669218163,19300.354341605977
2000-08-15,40.85852212523414,0.025776102500394416,1.0,0.025776102500394416,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-1.988551185715843,1.3378876382624545,8.961951090182081,7648.758359408673,-0.7208670923563723,-0.7484429396369194,-185.44630570008945,1.5991201619095656,9.078376572224853,11069.282741590046
2000-08-16,40.88963518288794,0.031113057653804788,1.0,0.031113057653804788,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-2.782313505907973,1.6866896335817936,10.448942537937114,14173.978897233936,-0.3460898048079104,0.7579690075066865,43.28905941023743,1.810960490406061,10.192489220016371,15938.494655432998
2000-08-17,40.92055997567772,0.03092479278977578,1.0,0.03092479278977578,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.984825788212156,2.560630475894129,12.551973155864518,39242.34136201737,0.5204415824585915,2.783760210826067,359.5215189386359,2.5687445830031903,13.087952012751147,41177.75166972522
2000-08-18,40.95129650360343,0.030736527925711243,1.0,0.030736527925711243,26.6,29.01034482758621,0.7620726325121993,0,0.0,0,0,-2.638150983859944,2.941466784423905,13.301306084694984,54874.588192442825,0.8605216220858494,3.381528640449196,1193.9488840586837,3.064065765396361,13.99327301316855,62641.848078004325
2000-08-19,40.98184476666512,0.03054826306168934,1.0,0.03054826306168934,26.5,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.643235876532101,2.7673959674722286,10.891235464393516,39771.213685759845,0.6412812264395661,0.8683071316515982,170.26269748357524,2.893923558842164,11.302404359424042,45132.98323799024
2000-08-20,41.01220476486274,0.0303599981976177,1.0,0.0303599981976177,26.6,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.546741551198753,2.5128922254487285,10.564221040239127,31807.84851638325,0.3543174833727863,0.5140754165611352,30.772380281944614,2.582137232718156,10.51513056046755,33428.92407409985
2000-08-21,41.04237649819633,0.030171733333595796,1.0,0.030171733333595796,26.5,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.2122922195933667,2.1013898182861594,10.0942328678498,21253.754325783117,-0.0709165804518935,0.0388872999748922,0.0932507754121303,2.0648568303452244,9.613980376285904,19544.844074683075
2000-08-22,41.072359966665886,0.029983468469552577,1.0,0.029983468469552577,26.7,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.3313662170547205,1.777609188399949,9.199659804046838,13860.963827151823,-0.3883450966507812,-0.8242755152932195,-59.27303168244663,1.8855423145390984,9.180391433183257,15562.625069988107
2000-08-23,41.10215517027139,0.029795203605502252,1.0,0.029795203605502252,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.3601215260040576,1.921956957097141,9.844351138996885,17338.97818424924,-0.2329677170062149,-0.1423655914376299,-3.68422049097081,2.111949464589556,9.956351475231331,21174.6554864351
2000-08-24,41.13176210901285,0.029606938741459032,1.0,0.029606938741459032,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.360121526004059,1.762864132125184,9.100442429091634,13484.948094516212,-0.3808862862940604,-0.8474420620517618,-58.62053504795531,1.902890370801928,9.24354975496946,15959.357731071836
2000-08-25,41.161180782890256,0.029418673877408708,1.0,0.029418673877408708,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.0189175916253377,1.4818916571814622,8.810158579330563,9224.986114395995,-0.6391704203181836,-1.07232505232802,-208.8857811607286,1.6907942692918183,8.911053044612403,12146.737682903144
2000-08-26,41.19041119190364,0.029230409013386804,1.0,0.029230409013386804,26.6,29.01034482758621,0.7620726325121993,0,0.0,0,0,-5.068071084404324,1.7902872229822089,8.986181282614035,13733.13500310228,-0.3093901366361713,-0.829665650651571,-37.867368682987085,1.8834671793842384,9.189046646448212,15543.029063861211
2000-08-27,41.219453336052965,0.02904214414932227,1.0,0.02904214414932227,26.4,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.6739210719881057,2.7326591477819844,10.048930315173552,35779.96016052058,0.620371273732105,0.2647161439932581,48.57724455564337,2.45588235862892,9.283793437893392,26698.67306547986
2000-08-28,41.24830721533824,0.028853879285271944,1.0,0.028853879285271944,26.7,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.8192415259401287,2.9700884764811786,11.36905526206484,47820.29385312463,0.8140053924093391,1.551796524558236,490.2735095953989,2.285236829012546,10.35071314149877,25773.998050852035
2000-08-29,41.27697282975949,0.02866561442125004,1.0,0.02866561442125004,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.3728587769480582,2.5630706470169007,11.53605774613284,36134.9671944595,0.3689451164268055,1.6467739004092492,106.88249841233424,2.0722608440520824,10.764993177320246,22042.03513304776
2000-08-30,41.30545017931668,0.02847734955719261,1.0,0.02847734955719261,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.372858776948059,2.377007033527636,11.163358001764308,30074.94733904644,0.1617746780786526,1.2094073612934757,15.09186062198317,2.1121891790747425,10.1938582948504,21684.694513415747
2000-08-31,41.33373926400984,0.028289084693163602,1.0,0.028289084693163602,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.2275383229960384,1.78677283380261,9.342865227370508,14222.23515698276,-0.4281779464037806,-0.615414685768213,-53.79792621572159,1.6439278908570267,9.27291064133152,11948.97607839906
2000-09-01,41.36184008383896,0.028100819829120383,1.0,0.028100819829120383,26.8,29.01034482758621,0.7620726325121993,0,0.0,0,0,-3.2281172889480394,1.785816214354109,9.552546291914163,14525.856988582822,-0.4129878923022606,-0.3669153855133563,-29.83937012484521,1.7349883894087312,9.172578011054725,13165.387585441078
2000-09-02,41.38975263880401,0.02791255496504874,1.0,0.02791255496504874,26.8,29.01034482758621,0.7533367558619609,0,0.0,0,0,-3.0422692183560094,1.5736909400503665,8.72707284153178,10305.203667285989,-0.6036431990196081,-1.1382010417008712,-197.75555518662117,1.6855909409804215,8.54989320881266,11582.815984895486
2000-09-03,41.41747692890504,0.02772429010102684,1.0,0.02772429010102684,26.9,29.01034482758621,0.7533367558619609,0,0.0,0,0,-3.0341636950280084,1.2398511061288564,7.679055322766373,5628.542549207427,-0.9019338633132832,-2.083446017700648,-808.1290665315078,1.2965179358755037,7.262706610536806,5821.094479177806
2000-09-04,41.445012954142015,0.027536025236976513,1.0,0.027536025236976513,26.9,29.01034482758621,0.7160294506402941,0,0.0,0,0,-2.1857855866972087,1.1081293572448558,7.93495053109627,4645.9468195214495,-0.986563329108814,-1.7064424795536914,-791.9370843225313,1.1743224229600309,8.301734345203721,5458.742753751214
2000-09-05,41.47236071451495,0.027347760372933294,1.0,0.027347760372933294,26.9,29.01034482758621,0.6930078597043413,0,0.0,0,0,-2.6267646534706137,1.150955604280933,7.996394793758884,5050.803364332368,-0.8954970323963646,-1.5357499753457755,-587.2160379025514,1.314742809913148,8.721078138584677,7187.880958386511
2000-09-06,41.499520210023846,0.02715949550889718,1.0,0.02715949550889718,26.9,29.01034482758621,0.6699862687683884,0,0.0,0,0,-2.662467553843952,1.2295318282482195,7.904122635050544,5697.473455170233,-0.7732006908076475,-1.5210316681108098,-433.5825671651589,1.516260809199624,8.890967621497305,9746.438302398
2000-09-07,41.52649144066869,0.026971230644846855,1.0,0.026971230644846855,26.6,29.01034482758621,0.6326789635467216,0,0.0,0,0,-4.463823619166895,1.3224867435951,9.21675843287795,7686.169353611095,-0.6422764759327709,-0.1370955720695674,-26.966001179222296,1.6301622946294654,9.820352716364344,12443.365662326
2000-09-08,41.5532744064495,0.02678296578081074,1.0,0.02678296578081074,26.1,29.01034482758621,0.5810859440393403,0,0.0,0,0,-3.511038650825418,2.4684670896417527,9.499573279235037,27599.92294442901,0.5075165123295212,0.1722335454305548,21.15276695719283,2.368345038290932,9.72817162436208,26017.7814422894
2000-09-09,41.57986910736625,0.026594700916746206,1.0,0.026594700916746206,26.5,29.01034482758621,0.5810859440393403,0,0.0,0,0,-3.630112648286768,2.8089693370272903,10.08686459274526,37948.907458310416,0.8119661286151657,0.7618452428024529,239.4923664341627,2.517327000910613,9.935610258211335,30020.84448986554
2000-09-10,41.606275543418974,0.026406436052724302,1.0,0.026406436052724302,26.4,29.01034482758621,0.5580643531033875,0,0.0,0,0,-3.5673913368200907,3.28893448784108,11.19926260410216,57762.8966064478,1.2349026906689868,1.8308271356449777,1331.2569986293383,3.0863755644105524,9.969003873336158,45279.16381403842
2000-09-11,41.63249371460765,0.026218171188673978,1.0,0.026218171188673978,26.4,29.01034482758621,0.5493284764531492,0,0.0,0,0,-3.587269167838761,2.878920155376179,10.372041517724371,40989.495818839096,0.7675333118312518,0.9535218280254923,267.8392348849768,2.473938525788786,9.22529559939606,26921.99181109869
2000-09-12,41.65852362093227,0.026029906324623653,1.0,0.026029906324623653,26.5,29.01034482758621,0.5120211712314824,0,0.0,0,0,-3.57453191689476,2.481690148543371,9.237105549366229,27125.64720589372,0.336107368623969,-0.1778656785917063,-9.580701529269753,2.1418611260400056,8.75079436106751,19141.64180121848
2000-09-13,41.68436526239286,0.02584164146058754,1.0,0.02584164146058754,26.5,29.01034482758621,0.4747138660098155,0,0.0,0,0,-3.597497566324096,2.512030589491568,9.506986882074328,28604.99204268923,0.3430217610079435,0.1184168594578231,6.643638187886115,2.200010789145152,9.46288604943756,21838.4756676865
2000-09-14,41.7100186389894,0.02565337659654432,1.0,0.02565337659654432,26.4,29.01034482758621,0.4659779893595772,0,0.0,0,0,-3.524740845022749,2.0170716161161697,8.86059323886363,17189.154915423278,-0.1622616529020218,-0.492407891033502,-6.181670963912673,1.900851732030478,9.30254488524318,16026.819633146994
2000-09-15,41.7354837507219,0.025465111732493995,1.0,0.025465111732493995,26.4,29.01034482758621,0.4659779893595772,0,0.0,0,0,-3.439053884126736,1.918892608745561,8.570369826082226,15047.002474245506,-0.2545738539349356,-0.7231676045380621,-22.34681568740148,1.8113438020215284,9.028591610620865,14124.428265185295
2000-09-16,41.76076059759035,0.025276846868450775,1.0,0.025276846868450775,26.4,29.01034482758621,0.4659779893595772,0,0.0,0,0,-3.4292114629427366,1.6213884832851928,8.272828502346005,10369.964714900614,-0.5357358874175989,-0.9473352686708688,-129.64455296691133,1.7516446202206726,8.942974051068653,13083.473504143712
2000-09-17,41.78584917959476,0.02508858200441466,1.0,0.02508858200441466,26.5,29.01034482758621,0.4659779893595772,0,0.0,0,0,-2.6601516900359505,1.3437947068191545,8.880471968759478,7646.293942693968,-0.7819977565765204,-0.276814051547709,-80.71388200800457,1.658210634479875,9.30387081046616,12198.098974880431
2000-09-18,41.81074949673513,0.024900317140364336,1.0,0.024900317140364336,26.6,29.01034482758621,0.4659779893595772,0,0.0,0,0,-2.712258625715957,1.40388307265052,9.713177711042148,9127.929963152912,-0.6855610999289945,0.5783075587779498,129.5985946259739,1.676590155981049,9.690646246610545,12988.399950278104
2000-09-19,41.835461549011455,0.024712052276328222,1.0,0.024712052276328222,26.6,29.01034482758621,0.4659779893595772,0,0.0,0,0,-2.620010050697276,1.7564301313427138,10.588421014181248,15575.501833378428,-0.3086472077653431,1.4294239395200383,64.92842161813475,1.7261458007193895,9.954671362905032,14142.655699311785
