DateTime,Temperature,MMM,dhw,Acute thermal stress,thermal_stress_category,Acute thermal stress plage,thermal_stress_category_plage
1987-03-11,29.544636623169595,29.365990435951538,0.8818698443297543,0,0,0,1
1987-03-12,29.448611974134824,29.365990435951538,0.8936729212130808,0,0,0,1
1987-03-13,29.35183790581003,29.365990435951538,0.8936729212130808,0,0,0,1
1987-03-14,29.29073195369637,29.365990435951538,0.8936729212130808,0,0,0,1
1987-03-15,29.282891331123853,29.365990435951538,0.8936729212130808,0,0,0,1
1987-03-16,29.310987484508075,29.365990435951538,0.8936729212130808,0,0,0,1
1987-03-17,29.359409868637005,29.365990435951538,0.8936729212130808,0,0,0,1
1987-03-18,29.413375127515096,29.365990435951538,0.9004421628650177,0,0,0,1
1987-03-19,29.45684144633898,29.365990435951538,0.9134208786346524,0,0,0,1
1987-03-20,29.474325539776085,29.365990435951538,0.9288973220381591,0,0,0,1
1987-03-21,29.468733175073808,29.365990435951538,0.9435748561984835,0,0,0,1
1987-03-22,29.455406237698565,29.365990435951538,0.9563485421623444,0,0,0,1
1987-03-23,29.45057036227966,29.365990435951538,0.9684313887806475,0,0,0,1
1987-03-24,29.470967292957393,29.365990435951538,0.9834280826386268,0,0,0,1
1987-03-25,29.523780142927155,29.365990435951538,1.0059694693494292,0,0,0,1
1987-03-26,29.58923414092186,29.365990435951538,1.0378614272023323,0,0,0,1
1987-03-27,29.641700561219846,29.365990435951538,1.0772485879549478,0,0,0,1
1987-03-28,29.65381852974035,29.365990435951538,1.118366887067635,0,0,0,1
1987-03-29,29.605127485865925,29.365990435951538,1.1525293227696902,0,0,0,1
1987-03-30,29.526155660676846,29.365990435951538,1.17541006915902,0,0,0,1
1987-03-31,29.45110061177731,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-01,29.3636942845783,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-02,29.24626169582352,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-03,29.09037541349636,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-04,28.96110058595987,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-05,28.906286927885485,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-06,28.88786252533912,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-07,28.867133304976168,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-08,28.813528615756454,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-09,28.77604351126654,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-10,28.79176010637801,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-11,28.813351865923917,29.365990435951538,1.1875686657055589,0,0,0,1
1987-04-12,28.797769600685175,29.365990435951538,1.1875686657055589,0,0,0,0
1987-04-13,28.703003410458237,29.365990435951538,1.1875686657055589,0,0,0,0
1987-04-14,28.566771709512068,29.365990435951538,1.1875686657055589,0,0,0,0
1987-04-15,28.447783722230763,29.365990435951538,1.1875686657055589,0,0,0,0
1987-04-16,28.342179232271082,29.365990435951538,1.1875686657055589,0,0,0,0
