DateTime,mpts,mpww,swh,shts,puissance calculée
1987-07-22,9.810113082986746,4.083563083706135,1.9860325640119232,1.7228030200734954,13883.35254109091
1987-07-23,8.985895043636937,4.372085823106931,2.1429153913424566,1.833910652620556,14410.092795905635
1987-07-24,8.675815159176237,2.995029290889648,1.6678390023176637,1.6205222451370764,10863.490131585608
1987-07-25,8.663286461364876,2.669650238128982,1.391249924515127,1.33258524845677,7335.365650779987
1987-07-26,8.902841923413112,3.7746814059437193,1.7329250841648802,1.485015608225314,9361.378139816574
1987-07-27,10.463397683965505,4.440502869504677,2.4970916596431927,2.1537546420253215,23142.713256907886
1987-07-28,9.841240581528556,2.7302179285426713,2.0387234082140786,1.9978704079920055,18729.81840911985
1987-07-29,9.74214987975283,2.6989535712818684,1.7227523315197606,1.6676389988393607,12918.377814486867
1987-07-30,10.010330534591803,2.5224629794350637,1.6387223260241488,1.6342987396592312,12748.538471159813
1987-07-31,9.795899461149538,3.5637223375212583,1.7397478524678078,1.6990073266049077,13482.918580831923
1987-08-01,11.04762059877402,4.109634158938892,2.3592396830433273,2.0805183192876933,22801.369315365293
1987-08-02,11.352256882535833,5.449944828396456,2.86766557328747,2.226730538374605,26839.018513975036
1987-08-03,11.757156750252403,6.280211982880145,3.4051052246087106,2.3368614184120755,30613.80522231842
1987-08-04,9.89939924383765,5.5187523965590195,2.8537296975397406,1.8991863118847225,17025.233314491357
1987-08-05,8.883265496434701,5.095672950546797,2.4479581081108144,1.8360671550957464,14279.034898334357
1987-08-06,8.427305192799636,3.119602052180294,1.710868311105069,1.6255466625032617,10617.852623992845
1987-08-07,8.609891370477502,3.482881702427495,1.6040190732113155,1.4318430196742287,8416.617190783552
1987-08-08,8.968124734020897,4.940636335868823,2.1792408351774935,1.6222835014308985,11253.930593627472
1987-08-09,9.114760591659596,4.43704760656329,2.0541964288586962,1.7400223330231812,13158.427753347825
1987-08-10,10.114770912230608,3.61293018370943,2.3714020850878024,2.2303210750719407,23990.53410348928
1987-08-11,10.735428920424384,2.6389667984294487,2.1922608192407465,2.1583294553437034,23845.36451331077
1987-08-12,10.927979883549806,2.832018931813639,1.8817019274849272,1.8247266300457095,17349.405459744044
1987-08-13,10.936049339873387,3.14229938753368,1.9278055260661098,1.8351052972557724,17560.28370600498
1987-08-14,12.348506169896707,3.438813490833011,2.257769982049444,2.1472762285086398,27148.094048476065
1987-08-15,12.458129245912712,2.537631002567212,2.291981902034035,2.266259763110314,30508.53107216037
1987-08-16,11.332161680747468,3.249114848051497,2.2458521044095088,2.141547615731515,24780.91406895467
1987-08-17,11.048743657025813,3.0976449988255377,2.228190321636125,2.152489669980988,24408.6712920707
1987-08-18,10.564211014360662,3.5431398681831427,2.070251471327745,1.93296650125507,18820.658400295997
1987-08-19,10.191181964316584,3.398083780116897,1.8725806297793273,1.7467656259737645,14826.64603298543
1987-08-20,8.996780561793923,3.0163583536892604,1.7805081897475956,1.6975106426383963,12361.216954274478
1987-08-21,9.265856364082392,3.483524682706945,1.8755268801458924,1.7203839414638291,13076.316184637479
1987-08-22,10.728759920433975,4.881546053720961,2.2763547772729305,1.7657173271978093,15949.27602516691
1987-08-23,11.079639878283754,6.0024534433969094,2.849621150127202,1.7563178693500567,16295.998432019203
